date,country,event,impact,actual,forecast,previous
2024/12/24 12:30:00,USD,5-Year Note Auction,Moderate Volatility Expected,4.478%,,4.197%
2024/12/24 17:30:00,USD,API Weekly Crude Oil Stock,Moderate Volatility Expected,-3.200M,,-4.700M
2024/12/24 19:50:00,JPY,Corporate Services Price Index (CSPI) (YoY),Low Volatility Expected,3.0%,3.0%,2.9%
2024/12/25 00:20:00,JPY,BOJ Gov Ueda Speaks,Low Volatility Expected,,,
2024/12/25 01:00:00,JPY,Coincident Indicator (MoM) (Oct),Low Volatility Expected,2.8%,2.5%,1.3%
2024/12/25 01:00:00,JPY,Leading Index (MoM) (Oct),Low Volatility Expected,0.2%,-0.3%,2.2%
2024/12/25 01:00:00,JPY,Leading Index (Oct),Low Volatility Expected,109.1,108.6,109.1
2024/12/25 12:00:00,RUB,Industrial Production (YoY) (Nov),Low Volatility Expected,3.7%,3.5%,4.8%
2024/12/25 19:50:00,JPY,Foreign Bonds Buying,Low Volatility Expected,-919.2B,,708.7B
2024/12/25 19:50:00,JPY,Foreign Investments in Japanese Stocks,Low Volatility Expected,"-1,022.6B",,-586.4B
2024/12/25 23:35:00,JPY,2-Year JGB Auction,Low Volatility Expected,0.602%,,0.454%
2024/12/26 01:00:00,JPY,Construction Orders (YoY) (Nov),Low Volatility Expected,-10.2%,,44.6%
2024/12/26 01:00:00,SGD,Industrial Production (MoM) (Nov),Low Volatility Expected,-0.4%,,0.1%
2024/12/26 01:00:00,SGD,Industrial Production (YoY) (Nov),Low Volatility Expected,8.5%,10.0%,1.2%
2024/12/26 04:00:00,EUR,Spanish PPI (YoY) (Nov),Low Volatility Expected,0.9%,,-3.9%
2024/12/26 07:00:00,EUR,France Jobseekers Total (Nov),Moderate Volatility Expected,"2,935.0K",,"2,891.5K"
2024/12/26 07:30:00,INR,M3 Money Supply,Low Volatility Expected,10.7%,,10.0%
2024/12/26 09:00:00,RUB,Central Bank reserves (USD),Low Volatility Expected,609.8B,,618.2B
2024/12/26 09:30:00,USD,Continuing Jobless Claims,Moderate Volatility Expected,"1,910K","1,880K","1,864K"
2024/12/26 09:30:00,USD,Initial Jobless Claims,High Volatility Expected,219K,223K,220K
2024/12/26 09:30:00,USD,Jobless Claims 4-Week Avg.,Low Volatility Expected,226.50K,,225.50K
2024/12/26 12:30:00,USD,4-Week Bill Auction,Low Volatility Expected,4.260%,,4.230%
2024/12/26 12:30:00,USD,8-Week Bill Auction,Low Volatility Expected,4.265%,,4.230%
2024/12/26 13:30:00,BRL,Foreign Exchange Flows,Low Volatility Expected,-11.640B,,-4.146B
2024/12/26 14:00:00,USD,7-Year Note Auction,Moderate Volatility Expected,4.532%,,4.183%
2024/12/26 14:00:00,USD,M2 Money Supply (MoM) (Nov),Low Volatility Expected,21.45T,,23.31T
2024/12/26 17:00:00,KRW,Manufacturing BSI Index,Low Volatility Expected,62,,68
2024/12/26 17:30:00,USD,Fed's Balance Sheet,Moderate Volatility Expected,"6,886B",,"6,889B"
2024/12/26 17:30:00,USD,Reserve Balances with Federal Reserve Banks,Low Volatility Expected,3.218T,,3.237T
2024/12/26 19:30:00,JPY,CPI Tokyo Ex Food & Energy (YoY) (Dec),Low Volatility Expected,1.1%,,1.2%
2024/12/26 19:30:00,JPY,Jobs/applications ratio (Nov),Low Volatility Expected,1.25,1.25,1.25
2024/12/26 19:30:00,JPY,Tokyo Core CPI (YoY) (Dec),Moderate Volatility Expected,2.4%,2.5%,2.2%
2024/12/26 19:30:00,JPY,Tokyo CPI (YoY) (Dec),Low Volatility Expected,3.0%,,2.6%
2024/12/26 19:30:00,JPY,CPI Tokyo Ex Food and Energy (MoM) (Dec),Low Volatility Expected,0.0%,,0.1%
2024/12/26 19:30:00,JPY,Unemployment Rate (Nov),Low Volatility Expected,2.5%,2.5%,2.5%
2024/12/26 19:50:00,JPY,BoJ Summary of Opinions,Low Volatility Expected,,,
2024/12/26 19:50:00,JPY,Industrial Production (MoM) (Nov),Moderate Volatility Expected,-2.3%,-3.4%,2.8%
2024/12/26 19:50:00,JPY,Industrial Production forecast 1m ahead (MoM) (Dec),Low Volatility Expected,2.1%,,-2.2%
2024/12/26 19:50:00,JPY,Industrial Production forecast 2m ahead (MoM) (Jan),Low Volatility Expected,1.3%,,-0.5%
2024/12/26 19:50:00,JPY,Large Retailers' Sales (MoM) (Nov),Low Volatility Expected,1.8%,,-0.2%
2024/12/26 19:50:00,JPY,Large Scale Retail Sales YoY (YoY) (Nov),Low Volatility Expected,3.0%,,-1.0%
2024/12/26 19:50:00,JPY,Retail Sales (YoY) (Nov),Low Volatility Expected,2.8%,1.5%,1.3%
2024/12/26 21:30:00,CNY,Chinese Industrial profit YTD (Nov),Low Volatility Expected,-4.7%,,-4.3%
2024/12/27 01:00:00,JPY,Housing Starts (YoY) (Nov),Low Volatility Expected,-1.8%,-0.1%,-2.9%
2024/12/27 04:00:00,EUR,Spanish Retail Sales (YoY) (Nov),Low Volatility Expected,1.0%,2.8%,3.4%
2024/12/27 07:00:00,BRL,IGP-M Inflation Index (MoM) (Dec),Low Volatility Expected,0.94%,1.10%,1.30%
2024/12/27 07:30:00,INR,Balance of Payments (USD) (Q3),Low Volatility Expected,18.600B,,5.200B
2024/12/27 07:30:00,INR,Current Account % of GDP (QoQ) (Q3),Low Volatility Expected,-1.20%,,-1.10%
2024/12/27 07:30:00,INR,Current Account (USD) (Q3),Low Volatility Expected,-11.20B,,-9.70B
2024/12/27 07:30:00,INR,"FX Reserves, USD",Low Volatility Expected,644.39B,,652.87B
2024/12/27 07:30:00,INR,Trade Balance (USD) (Q3),Low Volatility Expected,-75.300B,,-65.100B
2024/12/27 07:30:00,BRL,Bank lending (MoM) (Nov),Low Volatility Expected,1.2%,,0.5%
2024/12/27 08:00:00,BRL,Mid-Month CPI (YoY) (Dec),Low Volatility Expected,4.71%,4.82%,4.77%
2024/12/27 08:00:00,BRL,Mid-Month CPI (MoM) (Dec),Low Volatility Expected,0.34%,0.45%,0.62%
2024/12/27 08:00:00,BRL,Unemployment Rate (Nov),Moderate Volatility Expected,6.1%,6.1%,6.2%
2024/12/27 09:00:00,BRL,CAGED Net Payroll Jobs (Nov),Low Volatility Expected,106.63K,129.50K,132.71K
2024/12/27 09:30:00,USD,Goods Trade Balance (Nov),Moderate Volatility Expected,-102.86B,-101.30B,-98.26B
2024/12/27 09:30:00,USD,Retail Inventories Ex Auto (Nov),Moderate Volatility Expected,0.6%,,0.3%
2024/12/27 09:30:00,USD,Wholesale Inventories (MoM) (Nov),Low Volatility Expected,-0.2%,0.1%,0.1%
2024/12/27 11:30:00,USD,Natural Gas Storage,Low Volatility Expected,-93B,-100B,-125B
2024/12/27 14:00:00,USD,U.S. Baker Hughes Oil Rig Count,Moderate Volatility Expected,483,483,483
2024/12/27 14:00:00,USD,Crude Oil Inventories,High Volatility Expected,-4.237M,-0.700M,-0.934M
2024/12/27 14:00:00,USD,EIA Refinery Crude Runs (WoW),Low Volatility Expected,0.205M,,-0.048M
2024/12/27 14:00:00,USD,Crude Oil Imports,Low Volatility Expected,0.995M,,-1.131M
2024/12/27 14:00:00,USD,Cushing Crude Oil Inventories,Moderate Volatility Expected,-0.320M,,0.108M
2024/12/27 14:00:00,USD,Distillate Fuel Production,Low Volatility Expected,0.178M,,-0.135M
2024/12/27 14:00:00,USD,EIA Weekly Distillates Stocks,Low Volatility Expected,-1.694M,-0.700M,-3.180M
2024/12/27 14:00:00,USD,Gasoline Production,Low Volatility Expected,0.051M,,-0.173M
2024/12/27 14:00:00,USD,Heating Oil Stockpiles,Low Volatility Expected,-0.062M,,-0.304M
2024/12/27 14:00:00,USD,EIA Weekly Refinery Utilization Rates (WoW),Low Volatility Expected,0.7%,,-0.6%
2024/12/27 14:00:00,USD,Gasoline Inventories,Low Volatility Expected,1.630M,-1.000M,2.348M
2024/12/27 14:00:00,USD,U.S. Baker Hughes Total Rig Count,Moderate Volatility Expected,589,,589
2024/12/27 16:30:00,RUB,CFTC RUB speculative positions,Moderate Volatility Expected,,,-38.7K
2024/12/28 12:00:00,RUB,GDP Monthly (YoY) (Nov),Moderate Volatility Expected,3.6%,,3.2%
2024/12/28 12:00:00,RUB,Russian Real Wage Growth (YoY) (Oct),Low Volatility Expected,7.2%,7.7%,8.4%
2024/12/28 12:00:00,RUB,Retail Sales (YoY) (Nov),Moderate Volatility Expected,6.0%,5.0%,5.2%
2024/12/28 12:00:00,RUB,Unemployment Rate (Nov),Moderate Volatility Expected,2.3%,2.3%,2.3%
2024/12/28 14:00:00,RUB,Business Confidence (Dec),Low Volatility Expected,6.9,,7.0
2024/12/29 19:00:00,KRW,Industrial Production (YoY) (Nov),Low Volatility Expected,0.1%,0.4%,6.3%
2024/12/29 19:00:00,KRW,Industrial Production (MoM) (Nov),Low Volatility Expected,-0.7%,-0.4%,0.0%
2024/12/29 19:00:00,KRW,Retail Sales (MoM) (Nov),Low Volatility Expected,0.4%,,-0.8%
2024/12/29 19:00:00,KRW,Service Sector Output (MoM) (Nov),Low Volatility Expected,-0.2%,,0.6%
2024/12/30 03:00:00,INR,Foreign Debt (USD) (Q3),Low Volatility Expected,711.8B,,682.3B
2024/12/30 04:00:00,CHF,KOF Leading Indicators (Dec),Moderate Volatility Expected,99.5,101.1,102.9
2024/12/30 04:00:00,EUR,Core CPI (YoY) (Dec),Low Volatility Expected,2.6%,,2.4%
2024/12/30 04:00:00,EUR,Spanish CPI (MoM) (Dec),Low Volatility Expected,0.4%,0.3%,0.2%
2024/12/30 04:00:00,EUR,Spanish CPI (YoY) (Dec),Moderate Volatility Expected,2.8%,2.6%,2.4%
2024/12/30 04:00:00,EUR,Spanish HICP (MoM) (Dec),Low Volatility Expected,0.4%,0.3%,0.0%
2024/12/30 04:00:00,EUR,Spanish HICP (YoY) (Dec),Moderate Volatility Expected,2.8%,2.6%,2.4%
2024/12/30 04:30:00,HKD,Exports (MoM) (Nov),Low Volatility Expected,2.1%,,3.5%
2024/12/30 04:30:00,HKD,Imports (MoM) (Nov),Low Volatility Expected,5.7%,,4.5%
2024/12/30 04:30:00,HKD,Trade Balance (Nov),Low Volatility Expected,-43.4B,,-31.0B
2024/12/30 05:00:00,EUR,Spanish Current account (Oct),Low Volatility Expected,4.93B,,3.60B
2024/12/30 06:30:00,ZAR,Budget Balance (MoM) (Nov),Low Volatility Expected,-4.46B,,-46.08B
2024/12/30 07:25:00,BRL,BCB Focus Market Readout,Low Volatility Expected,,,
2024/12/30 07:30:00,BRL,Net Debt-to-GDP ratio (Nov),Low Volatility Expected,61.2%,,62.1%
2024/12/30 07:30:00,BRL,Budget Balance (Nov),Low Volatility Expected,-99.100B,-83.400B,-74.681B
2024/12/30 07:30:00,BRL,Budget Surplus (Nov),Low Volatility Expected,-6.600B,,36.883B
2024/12/30 07:30:00,BRL,Gross Debt-to-GDP ratio (MoM) (Nov),Moderate Volatility Expected,77.7%,78.9%,78.6%
2024/12/30 10:45:00,USD,Chicago PMI (Dec),High Volatility Expected,36.9,42.7,40.2
2024/12/30 11:00:00,USD,Pending Home Sales (MoM) (Nov),Moderate Volatility Expected,2.2%,0.9%,1.8%
2024/12/30 11:00:00,USD,Pending Home Sales Index (Nov),Low Volatility Expected,79.0,,77.3
2024/12/30 11:30:00,USD,Dallas Fed Mfg Business Index (Dec),Low Volatility Expected,3.4,,-2.7
2024/12/30 12:30:00,USD,3-Month Bill Auction,Low Volatility Expected,4.230%,,4.240%
2024/12/30 12:30:00,USD,6-Month Bill Auction,Low Volatility Expected,4.135%,,4.170%
2024/12/30 16:30:00,GBP,CFTC GBP speculative net positions,Moderate Volatility Expected,19.3K,,21.6K
2024/12/30 16:30:00,USD,CFTC Aluminium speculative net positions,Low Volatility Expected,2.5K,,2.5K
2024/12/30 16:30:00,USD,CFTC Copper speculative net positions,Low Volatility Expected,1.8K,,5.9K
2024/12/30 16:30:00,USD,CFTC Corn speculative net positions,Low Volatility Expected,225.7K,,221.8K
2024/12/30 16:30:00,USD,CFTC Crude Oil speculative net positions,Moderate Volatility Expected,247.0K,,230.0K
2024/12/30 16:30:00,USD,CFTC Gold speculative net positions,Moderate Volatility Expected,247.6K,,262.0K
2024/12/30 16:30:00,USD,CFTC Nasdaq 100 speculative net positions,Moderate Volatility Expected,27.2K,,36.1K
2024/12/30 16:30:00,USD,CFTC Natural Gas speculative net positions,Low Volatility Expected,-120.3K,,-128.2K
2024/12/30 16:30:00,USD,CFTC S&P 500 speculative net positions,Moderate Volatility Expected,-63.8K,,-39.9K
2024/12/30 16:30:00,USD,CFTC Silver speculative net positions,Low Volatility Expected,40.2K,,40.3K
2024/12/30 16:30:00,USD,CFTC Soybeans speculative net positions,Low Volatility Expected,-104.9K,,-109.3K
2024/12/30 16:30:00,USD,CFTC Wheat speculative net positions,Low Volatility Expected,-87.3K,,-79.3K
2024/12/30 16:30:00,CAD,CFTC CAD speculative net positions,Low Volatility Expected,-176.7K,,-182.1K
2024/12/30 16:30:00,CHF,CFTC CHF speculative net positions,Low Volatility Expected,-28.4K,,-21.8K
2024/12/30 16:30:00,AUD,CFTC AUD speculative net positions,Moderate Volatility Expected,-68.2K,,-61.5K
2024/12/30 16:30:00,BRL,CFTC BRL speculative net positions,Moderate Volatility Expected,-20.7K,,-20.9K
2024/12/30 16:30:00,JPY,CFTC JPY speculative net positions,Moderate Volatility Expected,2.3K,,6.0K
2024/12/30 16:30:00,NZD,CFTC NZD speculative net positions,Low Volatility Expected,-46.0K,,-42.5K
2024/12/30 16:30:00,EUR,CFTC EUR speculative net positions,Moderate Volatility Expected,-68.5K,,-65.9K
2024/12/30 19:00:00,KRW,CPI (MoM) (Dec),Low Volatility Expected,0.4%,0.2%,-0.3%
2024/12/30 19:00:00,KRW,CPI (YoY) (Dec),Low Volatility Expected,1.9%,1.7%,1.5%
2024/12/30 21:30:00,CNY,Chinese Composite PMI (Dec),Moderate Volatility Expected,52.2,,50.8
2024/12/30 21:30:00,CNY,Manufacturing PMI (Dec),High Volatility Expected,50.1,50.3,50.3
2024/12/30 21:30:00,CNY,Non-Manufacturing PMI (Dec),Moderate Volatility Expected,52.2,50.2,50.0
2024/12/31 01:00:00,SGD,Bank Lending (Nov),Low Volatility Expected,819.4B,,813.1B
2024/12/31 02:00:00,ZAR,M3 Money Supply (YoY) (Nov),Low Volatility Expected,7.77%,,7.79%
2024/12/31 02:00:00,ZAR,Private Sector Credit (Nov),Low Volatility Expected,4.16%,,4.26%
2024/12/31 04:00:00,CHF,Official Reserves Assets (Nov),Low Volatility Expected,815.5B,,810.3B
2024/12/31 04:30:00,HKD,M3 Money Supply (Nov),Low Volatility Expected,2.4%,,3.7%
2024/12/31 06:00:00,INR,Federal Fiscal Deficit (Nov),Low Volatility Expected,"8,465.94B",,"7,508.24B"
2024/12/31 07:30:00,INR,Infrastructure Output (YoY) (Nov),Low Volatility Expected,4.3%,,3.7%
2024/12/31 07:30:00,INR,RBI Monetary and Credit Information Review,Low Volatility Expected,,,
2024/12/31 08:00:00,ZAR,Trade Balance (Nov),Low Volatility Expected,34.70B,,14.13B
2024/12/31 09:55:00,USD,Redbook (YoY),Low Volatility Expected,7.1%,,5.9%
2024/12/31 10:00:00,USD,House Price Index (YoY) (Oct),Low Volatility Expected,4.5%,,4.5%
2024/12/31 10:00:00,USD,House Price Index (MoM) (Oct),Low Volatility Expected,0.4%,0.5%,0.7%
2024/12/31 10:00:00,USD,House Price Index (Oct),Low Volatility Expected,432.3,,430.6
2024/12/31 10:00:00,USD,S&P/CS HPI Composite - 20 s.a. (MoM) (Oct),Low Volatility Expected,0.3%,0.2%,0.2%
2024/12/31 10:00:00,USD,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Oct),Moderate Volatility Expected,-0.2%,,-0.3%
2024/12/31 10:00:00,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Oct),Moderate Volatility Expected,4.2%,4.1%,4.6%
2024/12/31 11:30:00,USD,Dallas Fed Services Revenues (Dec),Low Volatility Expected,13.8,,10.9
2024/12/31 11:30:00,USD,Texas Services Sector Outlook (Dec),Low Volatility Expected,9.6,,9.8
2024/12/31 17:30:00,USD,API Weekly Crude Oil Stock,Moderate Volatility Expected,-1.442M,-3.000M,-3.200M
2024/12/31 20:00:00,KRW,Exports (YoY) (Dec),Low Volatility Expected,6.6%,4.0%,1.4%
2024/12/31 20:00:00,KRW,Imports (YoY) (Dec),Low Volatility Expected,3.3%,4.6%,-2.4%
2024/12/31 20:00:00,KRW,Trade Balance (Dec),Low Volatility Expected,6.49B,4.21B,5.59B
2025/01/01 20:00:00,SGD,GDP (YoY) (Q4),Low Volatility Expected,4.3%,3.8%,5.4%
2025/01/01 20:00:00,SGD,GDP (QoQ) (Q4),Low Volatility Expected,0.1%,2.0%,3.2%
2025/01/01 20:30:00,KRW,S&P Global South Korea Manufacturing PMI (Dec),Low Volatility Expected,49.0,,50.6
2025/01/01 20:30:00,SGD,URA Property Index (QoQ) (Q4),Low Volatility Expected,2.30%,,-0.70%
2025/01/02 01:30:00,AUD,Commodity Prices (YoY) (Dec),Low Volatility Expected,-10.7%,,-10.8%
2025/01/02 03:00:00,GBP,Nationwide HPI (MoM) (Dec),Moderate Volatility Expected,0.7%,0.1%,1.2%
2025/01/02 03:00:00,GBP,Nationwide HPI (YoY) (Dec),Moderate Volatility Expected,4.7%,3.8%,3.7%
2025/01/02 04:30:00,HKD,Retail Sales (YoY) (Nov),Low Volatility Expected,-7.3%,,-2.9%
2025/01/02 05:00:00,EUR,M3 Money Supply (YoY) (Nov),Low Volatility Expected,3.8%,3.5%,3.4%
2025/01/02 05:00:00,EUR,M3 Money Supply (Nov),Low Volatility Expected,"16,681.9B",,"16,577.4B"
2025/01/02 05:00:00,EUR,Loans to Non Financial Corporations (Nov),Low Volatility Expected,1.0%,,1.2%
2025/01/02 05:00:00,EUR,Private Sector Loans (YoY) (Nov),Low Volatility Expected,0.9%,0.9%,0.8%
2025/01/02 07:00:00,EUR,Car Registration (MoM) (Dec),Low Volatility Expected,26.40%,,-0.20%
2025/01/02 07:00:00,EUR,Car Registration (YoY) (Dec),Low Volatility Expected,28.80%,,6.40%
2025/01/02 08:00:00,USD,MBA 30-Year Mortgage Rate,Low Volatility Expected,6.97%,,6.75%
2025/01/02 08:00:00,USD,MBA Mortgage Applications (WoW),Low Volatility Expected,-12.6%,,-0.7%
2025/01/02 08:00:00,USD,MBA Purchase Index,Low Volatility Expected,136.7,,157.1
2025/01/02 08:00:00,USD,Mortgage Market Index,Low Volatility Expected,174.9,,224.0
2025/01/02 08:00:00,USD,Mortgage Refinance Index,Low Volatility Expected,395.1,,617.5
2025/01/02 09:00:00,SGD,S&P Global Manufacturing PMI (Dec),Low Volatility Expected,51.1,,51.0
2025/01/02 09:30:00,USD,Continuing Jobless Claims,Moderate Volatility Expected,"1,844K","1,890K","1,896K"
2025/01/02 09:30:00,USD,Initial Jobless Claims,High Volatility Expected,211K,222K,220K
2025/01/02 09:30:00,USD,Jobless Claims 4-Week Avg.,Low Volatility Expected,223.25K,,226.75K
2025/01/02 11:00:00,USD,Construction Spending (MoM) (Nov),Moderate Volatility Expected,0.0%,0.3%,0.4%
2025/01/02 12:00:00,USD,Crude Oil Inventories,High Volatility Expected,-1.178M,-2.400M,-4.237M
2025/01/02 12:00:00,USD,EIA Refinery Crude Runs (WoW),Low Volatility Expected,0.041M,,0.205M
2025/01/02 12:00:00,USD,Crude Oil Imports,Low Volatility Expected,0.323M,,0.995M
2025/01/02 12:00:00,USD,Cushing Crude Oil Inventories,Moderate Volatility Expected,-0.142M,,-0.320M
2025/01/02 12:00:00,USD,Distillate Fuel Production,Low Volatility Expected,0.099M,,0.178M
2025/01/02 12:00:00,USD,EIA Weekly Distillates Stocks,Low Volatility Expected,6.406M,-0.100M,-1.694M
2025/01/02 12:00:00,USD,Gasoline Production,Low Volatility Expected,-0.959M,,0.051M
2025/01/02 12:00:00,USD,Heating Oil Stockpiles,Low Volatility Expected,-0.416M,,-0.062M
2025/01/02 12:00:00,USD,EIA Weekly Refinery Utilization Rates (WoW),Low Volatility Expected,0.2%,,0.7%
2025/01/02 12:00:00,USD,Gasoline Inventories,Low Volatility Expected,7.717M,0.700M,1.630M
2025/01/02 12:30:00,USD,4-Week Bill Auction,Low Volatility Expected,4.265%,,4.260%
2025/01/02 12:30:00,USD,8-Week Bill Auction,Low Volatility Expected,4.240%,,4.265%
2025/01/02 13:00:00,USD,Atlanta Fed GDPNow (Q4),Moderate Volatility Expected,2.6%,3.1%,3.1%
2025/01/02 13:30:00,BRL,Foreign Exchange Flows,Low Volatility Expected,-5.890B,,-11.640B
2025/01/02 18:45:00,USD,Fed's Balance Sheet,Moderate Volatility Expected,"6,852B",,"6,886B"
2025/01/02 18:45:00,USD,Reserve Balances with Federal Reserve Banks,Low Volatility Expected,2.892T,,3.218T
2025/01/03 01:00:00,SGD,Retail Sales (MoM) (Nov),Low Volatility Expected,-2.8%,,0.3%
2025/01/03 01:00:00,SGD,Retail Sales (YoY) (Nov),Low Volatility Expected,-0.7%,,2.4%
2025/01/03 04:00:00,EUR,Spanish Unemployment Change (Dec),Moderate Volatility Expected,-25.3K,-46.5K,-16.0K
2025/01/03 04:30:00,CHF,procure.ch Manufacturing PMI (Dec),Moderate Volatility Expected,48.4,48.4,48.5
2025/01/03 04:55:00,EUR,German Unemployment Change (Dec),Moderate Volatility Expected,10K,15K,7K
2025/01/03 04:55:00,EUR,German Unemployment Rate (Dec),Moderate Volatility Expected,6.1%,6.2%,6.1%
2025/01/03 04:55:00,EUR,German Unemployment (Dec),Low Volatility Expected,2.869M,,2.860M
2025/01/03 04:55:00,EUR,German Unemployment n.s.a. (Dec),Low Volatility Expected,2.807M,,2.774M
2025/01/03 05:00:00,EUR,Italian Public Deficit (Q3),Low Volatility Expected,2.3%,,3.2%
2025/01/03 05:30:00,GBP,BoE Consumer Credit (Nov),Low Volatility Expected,0.878B,1.200B,0.995B
2025/01/03 05:30:00,GBP,M3 Money Supply (Nov),Low Volatility Expected,"3,077.1B",,"3,078.0B"
2025/01/03 05:30:00,GBP,M4 Money Supply (MoM) (Nov),Low Volatility Expected,0.0%,0.1%,-0.2%
2025/01/03 05:30:00,GBP,Mortgage Approvals (Nov),Low Volatility Expected,65.72K,69.00K,68.13K
2025/01/03 05:30:00,GBP,Mortgage Lending (Nov),Low Volatility Expected,2.47B,3.20B,3.47B
2025/01/03 05:30:00,GBP,Net Lending to Individuals (Nov),Low Volatility Expected,3.400B,4.400B,4.500B
2025/01/03 07:30:00,INR,Bank Loan Growth,Low Volatility Expected,11.5%,,10.6%
2025/01/03 07:30:00,INR,Deposit Growth,Low Volatility Expected,11.5%,,10.7%
2025/01/03 07:30:00,INR,"FX Reserves, USD",Low Volatility Expected,640.28B,,644.39B
2025/01/03 11:00:00,USD,ISM Manufacturing Employment (Dec),Moderate Volatility Expected,45.3,48.0,48.1
2025/01/03 11:00:00,USD,ISM Manufacturing New Orders Index (Dec),Low Volatility Expected,52.5,,50.4
2025/01/03 11:00:00,USD,ISM Manufacturing PMI (Dec),High Volatility Expected,49.3,48.2,48.4
2025/01/03 11:00:00,USD,ISM Manufacturing Prices (Dec),High Volatility Expected,52.5,51.5,50.3
2025/01/03 11:30:00,USD,Natural Gas Storage,Low Volatility Expected,-116B,-127B,-93B
2025/01/03 12:00:00,USD,Atlanta Fed GDPNow (Q4),Moderate Volatility Expected,2.4%,2.6%,2.6%
2025/01/03 12:00:00,USD,FOMC Member Barkin Speaks,Low Volatility Expected,,,
2025/01/03 12:00:00,EUR,ECB's Lane Speaks,Moderate Volatility Expected,,,
2025/01/03 14:00:00,USD,U.S. Baker Hughes Oil Rig Count,Moderate Volatility Expected,482,,483
2025/01/03 14:00:00,USD,U.S. Baker Hughes Total Rig Count,Moderate Volatility Expected,589,,589
2025/01/03 16:30:00,RUB,CFTC RUB speculative positions,Moderate Volatility Expected,,,-41.8K
2025/01/04 12:00:00,EUR,ECB's Lane Speaks,Moderate Volatility Expected,,,
2025/01/04 18:30:00,USD,FOMC Member Daly Speaks,Moderate Volatility Expected,,,
2025/01/04 18:30:00,USD,FOMC Member Kugler Speaks,Low Volatility Expected,,,
2025/01/05 14:15:00,USD,FOMC Member Daly Speaks,Moderate Volatility Expected,,,
2025/01/05 17:00:00,KRW,FX Reserves - USD (Dec),Low Volatility Expected,415.60B,,415.39B
2025/01/06 03:30:00,CHF,Retail Sales (YoY) (Nov),Low Volatility Expected,0.8%,1.3%,1.5%
2025/01/06 05:25:00,GBP,Car Registration (YoY) (Dec),Low Volatility Expected,-0.2%,,-1.9%
2025/01/06 05:30:00,EUR,Sentix Investor Confidence (Jan),Low Volatility Expected,-17.7,-17.7,-17.5
2025/01/06 06:00:00,GBP,United Kingdom New Passenger Cars Registration (Dec),Low Volatility Expected,"140,786.0",,"153,610.0"
2025/01/06 07:25:00,BRL,BCB Focus Market Readout,Low Volatility Expected,,,
2025/01/06 07:40:00,EUR,German Car Registration (YoY) (Dec),Low Volatility Expected,-7.1%,,-0.5%
2025/01/06 08:30:00,USD,All Car Sales (Dec),Low Volatility Expected,2.98M,,2.98M
2025/01/06 08:30:00,USD,All Truck Sales (Dec),Low Volatility Expected,13.82M,,13.67M
2025/01/06 09:00:00,EUR,German CPI (MoM) (Dec),High Volatility Expected,0.4%,0.3%,-0.2%
